Year,Month,Day,Temp high,Temp avg,Temp low,Dew Point high,Dew Point avg,Dew Point low,Humidity high,Humidity avg,Humidity low,Pressure high,Pressure avg,Pressure low,Visibility high,Visibility avg,Visibility low,Wind high,Wind avg,Wind high,Precip. (mm),Events
2010,10,4,20,18,16,16,15,12,81,77,72,1016,1015,1013,16,7,2,10,1,16,2.54,Rain
2010,10,5,22,19,17,13,11,9,73,62,51,1016,1015,1014,16,16,11,14,7,24,T,
2010,10,6,21,19,17,14,13,10,78,67,55,1019,1017,1015,16,13,1,14,3,24,7.62,Rain
2010,10,7,24,21,17,13,11,8,67,53,38,1021,1020,1019,16,16,16,16,3,27,0,
2010,10,8,27,21,15,14,11,8,73,55,36,1020,1019,1017,16,16,16,13,2,21,0,
2010,10,9,31,24,17,15,12,8,78,52,25,1019,1017,1015,16,16,16,13,2,21,0,
2010,10,10,34,26,17,14,12,8,72,47,21,1016,1013,1010,16,16,16,13,1,21,0,
2010,10,11,31,26,19,17,15,13,78,56,34,1015,1012,1010,16,13,8,10,1,14,0,
2010,10,12,28,23,19,17,16,16,81,66,51,1017,1015,1014,14,9,5,13,1,19,0,
2010,10,13,27,23,18,16,16,15,81,66,51,1017,1016,1014,16,9,4,13,0,21,0,
2010,10,14,25,22,19,16,16,14,81,71,60,1019,1017,1016,10,6,3,14,1,23,0,
2010,10,15,23,22,19,16,15,14,78,71,64,1019,1017,1015,14,9,5,13,1,21,0,
2010,10,16,22,21,19,16,16,15,81,75,68,1018,1017,1016,11,8,4,11,1,14,0,
2010,10,17,20,19,18,16,16,14,84,79,73,1019,1017,1016,16,9,4,8,1,-,T,Rain
2010,10,18,22,20,18,14,14,13,78,70,61,1016,1015,1013,16,13,8,10,1,14,0,
2010,10,19,23,21,18,16,14,14,81,71,61,1014,1012,1008,16,15,4,11,1,27,1.02,Rain
2010,10,20,21,19,18,16,16,15,81,77,73,1017,1015,1012,16,11,2,11,2,19,1.52,Rain
2010,10,21,21,20,18,16,14,13,78,72,66,1019,1017,1016,16,16,8,11,2,21,T,Rain
2010,10,22,21,18,16,14,13,11,84,71,58,1018,1017,1016,16,14,5,16,2,27,0.51,Rain
2010,10,23,21,18,16,14,13,12,90,78,66,1020,1018,1017,16,14,10,14,1,24,T,
2010,10,24,22,18,14,17,14,11,93,74,55,1020,1018,1017,16,11,2,11,2,16,3.05,Rain
2010,10,25,23,20,16,17,13,2,93,60,27,1016,1013,1011,16,9,3,23,5,39,2.03,Rain
2010,10,26,22,18,13,12,7,-1,78,51,24,1013,1012,1010,16,16,16,13,3,23,0,
2010,10,27,28,21,13,8,1,-6,66,39,11,1018,1016,1013,16,16,16,13,2,24,0,
2010,10,28,29,22,14,3,-3,-7,42,26,10,1019,1017,1016,16,16,16,13,3,21,0,
2010,10,29,26,19,13,14,7,2,90,56,21,1017,1015,1013,16,15,6,13,2,23,0,
2010,10,30,20,17,13,13,12,9,93,71,49,1020,1016,1013,16,11,3,14,4,24,5.33,Rain
2010,10,31,20,16,12,13,11,10,89,74,58,1022,1020,1019,16,16,13,11,1,19,0,
2010,11,1,29,21,12,14,11,6,93,60,26,1022,1020,1019,16,16,11,10,0,14,0,
2010,11,2,32,23,14,13,7,1,80,48,15,1021,1019,1016,16,16,10,16,1,24,0,
2010,11,3,36,27,17,9,6,2,48,30,12,1018,1016,1014,16,16,16,13,2,21,0,
2010,11,4,36,27,18,10,6,1,52,32,11,1016,1014,1012,16,16,16,13,2,23,0,
2010,11,5,31,25,18,9,6,3,52,35,17,1015,1013,1012,16,16,16,13,1,16,0,
2010,11,6,23,19,15,14,11,4,84,61,37,1020,1017,1014,16,16,16,16,3,26,0,
2010,11,7,21,17,14,13,12,11,87,73,58,1021,1020,1017,16,15,10,14,1,23,T,
2010,11,8,20,17,13,14,9,-1,93,60,26,1017,1015,1014,16,8,1,23,6,47,4.06,Rain
2010,11,9,20,15,9,9,4,2,77,55,32,1018,1016,1015,16,9,1,14,1,23,0,
2010,11,10,19,14,9,11,8,2,77,59,40,1016,1014,1013,16,12,1,14,2,21,0,
2010,11,11,23,17,10,9,-1,-8,89,51,13,1026,1021,1016,16,13,1,19,4,32,0,
2010,11,12,24,17,8,4,-2,-8,51,31,11,1027,1024,1022,16,16,16,13,2,19,0,
2010,11,13,27,19,11,3,-1,-5,44,28,12,1022,1019,1016,16,16,14,11,1,19,0,
2010,11,14,26,18,11,7,2,-2,59,38,16,1017,1015,1014,16,16,16,13,1,21,0,
2010,11,15,24,18,12,13,7,3,80,55,29,1018,1016,1015,16,15,11,10,1,14,0,
2010,11,16,21,16,11,12,11,8,93,69,45,1018,1016,1014,16,10,6,10,0,14,0,
2010,11,17,22,17,12,13,11,10,87,70,53,1020,1018,1016,10,6,3,11,0,14,0,
2010,11,18,21,16,10,13,12,9,100,77,53,1020,1018,1016,14,6,0,13,2,21,0,Fog
2010,11,19,17,16,14,11,10,8,80,70,60,1018,1015,1014,16,14,8,10,0,14,0.25,Rain
2010,11,20,18,14,10,13,11,7,87,77,66,1014,1012,1011,16,13,4,14,4,27,0.76,Rain
2010,11,21,16,13,9,9,7,4,89,68,46,1021,1016,1013,16,14,4,21,6,40,5.33,Rain
2010,11,22,16,12,7,7,5,2,83,62,40,1023,1021,1020,16,16,16,13,1,23,0,
2010,11,23,16,13,9,10,6,4,89,70,51,1021,1018,1015,16,16,16,16,3,32,0,
2010,11,24,16,12,8,9,5,1,86,65,44,1017,1015,1013,16,16,16,13,2,21,0,
2010,11,25,17,12,6,4,0,-8,76,47,17,1024,1021,1017,16,16,16,11,1,19,0,
2010,11,26,20,13,7,1,-6,-13,52,31,10,1024,1021,1019,16,16,16,11,1,19,0,
2010,11,27,17,11,5,11,6,-7,89,59,29,1018,1014,1012,16,13,3,14,1,34,3.05,Rain
2010,11,28,14,11,7,7,-1,-5,86,57,28,1020,1016,1012,16,16,16,23,7,40,0,
2010,11,29,17,12,6,-2,-5,-9,53,35,16,1029,1025,1020,16,16,16,13,2,21,0,
2010,11,30,19,12,4,-1,-7,-12,60,36,11,1029,1027,1023,16,16,14,10,1,13,0,
2010,12,1,23,16,9,4,-6,-11,55,33,11,1023,1019,1016,16,16,16,10,3,14,0,
2010,12,2,23,16,8,9,1,-7,77,46,14,1018,1017,1015,16,15,11,10,0,13,0,
2010,12,3,22,16,9,9,5,-1,77,50,23,1017,1016,1014,16,12,6,8,0,14,0,
2010,12,4,18,14,10,10,7,1,83,57,31,1020,1018,1016,16,11,5,11,1,19,0,
2010,12,5,20,15,10,10,8,-1,89,57,24,1023,1020,1016,16,12,10,19,2,34,7.37,Rain
2010,12,6,20,16,11,11,9,8,96,72,48,1024,1022,1021,-,-,-,13,1,16,0.76,Rain
2010,12,7,25,17,9,9,7,1,93,57,21,1023,1021,1020,16,16,16,10,1,13,0,
2010,12,8,23,16,9,9,6,1,83,55,26,1021,1020,1019,16,16,14,11,0,14,0,
2010,12,9,21,15,9,12,9,6,93,69,45,1021,1019,1018,16,15,11,8,0,13,0,
2010,12,10,23,17,11,13,11,9,100,72,44,1021,1019,1016,16,8,0,13,2,27,0,Fog
2010,12,11,26,18,11,12,11,8,100,67,33,1020,1018,1017,16,9,2,10,1,14,0,
2010,12,12,29,22,14,8,7,4,62,41,20,1022,1019,1017,16,16,16,10,2,14,0,
2010,12,13,27,19,11,11,8,3,93,58,23,1017,1015,1013,16,13,1,11,1,16,0,Fog
2010,12,14,16,13,11,11,10,9,100,86,72,1016,1015,1013,16,5,0,11,1,16,0,Fog
2010,12,15,16,14,12,12,11,9,93,83,72,1016,1014,1013,16,9,2,11,2,16,T,Rain
2010,12,16,17,14,12,12,9,7,93,73,52,1015,1014,1013,16,15,6,13,1,19,0.76,Rain
2010,12,17,14,13,12,13,11,7,100,83,66,1016,1015,1014,16,6,3,19,9,32,6.86,Rain
2010,12,18,16,15,14,14,13,13,100,92,84,1019,1016,1014,16,5,3,14,6,29,30.23,Rain
2010,12,19,17,16,14,16,14,13,100,95,90,1014,1012,1009,16,5,1,21,5,32,71.12,Rain
2010,12,20,16,14,12,15,12,11,97,92,86,1012,1009,1006,16,7,1,14,2,23,33.53,Rain
2010,12,21,14,13,12,13,12,10,93,90,86,1015,1012,1010,16,10,2,14,5,24,22.61,Rain
2010,12,22,16,14,11,14,12,9,100,92,83,1017,1010,1007,16,9,1,13,3,24,43.18,Rain
2010,12,23,17,13,10,11,10,8,96,78,60,1023,1021,1017,16,12,2,11,1,16,0,
2010,12,24,20,14,8,11,9,7,96,71,45,1022,1020,1018,16,11,1,11,1,16,0,Fog
2010,12,25,17,13,8,11,10,7,93,81,69,1019,1017,1015,16,7,2,11,2,23,16,Rain
2010,12,26,17,13,9,11,8,2,96,66,36,1022,1020,1017,16,12,2,11,1,19,6.86,Rain
2010,12,27,19,13,6,7,5,3,83,60,37,1021,1020,1017,16,16,16,11,0,16,0,
2010,12,28,19,13,7,11,7,1,93,63,32,1019,1016,1014,16,15,11,11,2,14,0,
2010,12,29,14,12,9,11,9,-2,96,69,41,1014,1009,1004,16,10,2,23,4,45,20.57,Rain
2010,12,30,13,10,7,-5,-8,-9,46,33,20,1013,1010,1007,16,16,16,27,10,40,0,
2010,12,31,14,8,3,1,-4,-8,64,44,24,1022,1017,1013,16,16,16,16,2,29,0,
2011,1,1,15,11,7,2,-3,-7,56,40,23,1025,1023,1022,16,16,16,13,4,21,0,
2011,1,2,11,9,7,7,3,-5,86,60,33,1023,1018,1015,16,13,4,14,5,24,11.94,Rain
2011,1,3,14,11,7,8,6,2,92,75,57,1021,1018,1015,16,15,10,13,3,21,2.79,Rain
2011,1,4,18,12,6,3,1,-1,70,49,28,1023,1022,1021,16,16,16,10,2,16,0,
2011,1,5,19,14,8,2,1,-1,61,44,26,1024,1022,1020,16,16,16,11,2,16,0,
2011,1,6,21,16,11,5,-1,-5,47,32,17,1022,1020,1017,16,16,16,11,2,16,T,Rain
2011,1,7,17,13,9,11,8,6,89,71,52,1019,1016,1015,16,13,6,11,1,19,0,
2011,1,8,16,13,11,9,8,6,89,71,53,1017,1015,1014,16,14,5,8,1,-,0,
2011,1,9,16,12,9,7,7,7,86,72,57,1017,1016,1014,16,15,11,11,1,14,0,
2011,1,10,17,12,7,7,3,-4,86,58,30,1022,1019,1017,16,16,10,10,1,14,0,
2011,1,11,18,14,10,-3,-5,-6,41,30,19,1023,1022,1020,16,16,16,11,2,16,T,
2011,1,12,22,16,9,6,0,-4,57,40,22,1026,1023,1022,16,16,16,10,1,16,0,
2011,1,13,24,18,11,9,2,-3,64,44,23,1025,1022,1020,16,16,16,11,1,16,0,
2011,1,14,27,19,11,7,5,3,68,46,23,1021,1020,1018,16,16,16,8,0,13,0,
2011,1,15,28,19,11,6,3,-2,71,43,14,1021,1019,1017,16,16,16,11,0,19,0,
2011,1,16,27,19,11,8,6,2,71,46,21,1018,1016,1015,16,16,16,10,0,14,0,
2011,1,17,29,21,13,11,9,7,77,53,28,1016,1014,1012,16,16,16,11,1,19,0,
2011,1,18,28,22,16,12,9,8,72,51,30,1014,1012,1011,16,15,10,10,1,14,0,
2011,1,19,21,17,12,13,11,9,89,72,55,1015,1013,1011,14,10,8,11,0,23,0,
2011,1,20,25,18,10,11,5,-6,96,55,13,1019,1017,1015,16,10,4,10,0,14,0,
2011,1,21,24,17,9,5,-3,-9,64,38,11,1019,1017,1015,16,16,16,5,1,8,0,
2011,1,22,22,16,9,11,6,1,86,59,31,1015,1014,1012,16,15,6,10,1,14,0,
2011,1,23,25,17,9,10,2,-5,89,52,14,1019,1017,1015,16,15,6,11,1,19,0,
2011,1,24,24,16,8,6,0,-7,59,37,14,1018,1017,1015,16,15,3,11,1,16,0,
2011,1,25,24,17,9,4,3,-2,66,43,19,1018,1016,1015,16,16,11,11,1,14,0,
2011,1,26,25,17,9,5,3,-1,71,45,19,1021,1019,1017,16,16,11,3,1,8,0,
2011,1,27,24,16,8,5,1,-6,71,43,14,1023,1020,1018,16,16,16,11,0,19,0,
2011,1,28,23,17,9,10,1,-5,83,50,16,1019,1017,1016,16,16,13,8,1,11,0,
2011,1,29,19,13,7,10,7,1,89,66,43,1021,1019,1017,16,14,10,10,2,19,0,
2011,1,30,14,12,9,11,9,7,93,80,66,1022,1020,1017,16,11,2,19,2,35,5.33,Rain
2011,1,31,18,13,7,9,7,6,93,69,44,1022,1020,1018,16,15,10,11,1,19,0,
2011,2,1,17,13,9,9,8,6,89,71,52,1019,1018,1015,16,16,11,14,2,26,0,
2011,2,2,18,12,5,8,-4,-12,86,50,14,1029,1025,1020,16,16,11,8,1,11,0,
2011,2,3,17,11,4,7,-2,-8,71,44,17,1031,1029,1027,16,16,16,14,1,24,0,
2011,2,4,19,13,6,9,5,2,89,65,40,1028,1025,1023,16,16,13,13,1,19,0,
2011,2,5,19,13,7,11,9,6,93,73,52,1022,1019,1016,16,13,8,8,0,14,0,
2011,2,6,24,17,9,11,9,6,96,64,31,1022,1020,1017,16,11,4,11,1,21,0,
2011,2,7,26,18,11,12,7,3,93,59,24,1022,1018,1013,16,16,11,11,1,23,0,
2011,2,8,19,16,12,12,10,8,93,73,52,1017,1013,1011,16,14,8,13,3,23,0,
2011,2,9,21,15,9,9,0,-11,93,53,12,1020,1018,1016,16,15,11,11,1,16,0,
2011,2,10,21,14,7,4,-3,-7,55,35,15,1020,1018,1016,16,16,11,5,1,8,0,
2011,2,11,24,16,8,1,-4,-9,46,29,11,1023,1020,1018,16,16,16,13,2,19,0,
2011,2,12,27,19,11,1,-4,-11,40,24,8,1025,1022,1020,16,16,16,13,4,21,0,
2011,2,13,22,16,10,11,3,-4,86,52,18,1021,1020,1018,16,15,8,3,1,10,0,
2011,2,14,18,14,9,11,8,4,89,66,43,1024,1023,1021,16,12,6,13,3,21,0,
2011,2,15,18,15,12,13,12,8,87,75,63,1024,1020,1017,16,14,8,13,3,21,T,Rain
2011,2,16,17,13,9,13,12,5,100,78,55,1018,1015,1014,16,9,2,2,6,2,16.51,Rain
2011,2,17,16,11,6,5,3,-2,83,58,33,1020,1018,1017,16,16,16,3,2,5,0,
2011,2,18,17,13,10,12,8,2,93,67,40,1017,1012,1009,16,13,3,23,9,37,13.46,Rain
2011,2,19,14,11,7,9,6,2,93,70,47,1014,1012,1010,16,11,1,10,3,13,23.11,Rain
2011,2,20,15,10,5,6,4,2,96,72,47,1019,1017,1014,16,15,8,13,1,26,T,
2011,2,21,16,11,7,6,4,3,83,65,47,1019,1016,1014,16,16,16,13,2,21,0,
2011,2,22,17,12,6,6,4,2,89,64,39,1018,1017,1016,16,16,14,13,3,-,0,
2011,2,23,16,12,7,7,5,4,83,66,49,1021,1018,1017,16,16,16,10,3,-,0,
2011,2,24,16,11,7,6,5,3,89,67,44,1024,1022,1021,16,16,16,13,1,23,0,
2011,2,25,14,12,10,10,8,4,96,78,59,1021,1015,1010,16,10,3,11,2,29,24.64,Rain
2011,2,26,13,10,6,9,4,-3,93,64,35,1010,1008,1007,16,15,8,11,5,23,5.84,Rain
2011,2,27,14,10,6,2,-3,-6,65,45,25,1024,1017,1009,16,16,16,3,4,3,0,
2011,2,28,19,12,5,7,2,-2,80,53,26,1025,1023,1022,16,16,16,5,2,10,0,
2011,3,1,17,12,6,7,3,-1,77,54,30,1022,1021,1019,16,16,16,13,1,23,0,
2011,3,2,18,13,8,11,8,1,96,65,34,1024,1023,1020,16,11,4,13,1,19,3.81,Rain
2011,3,3,19,16,12,12,11,10,100,84,67,1023,1021,1020,16,9,2,13,3,-,0.25,Rain
2011,3,4,24,18,11,11,10,7,93,66,38,1022,1021,1020,16,8,4,11,3,16,0,
2011,3,5,26,19,12,9,4,1,67,43,19,1021,1019,1016,16,16,14,14,3,24,0,
2011,3,6,17,14,11,12,11,8,89,77,65,1016,1014,1013,16,16,13,14,3,26,0,
2011,3,7,19,16,12,11,6,-4,93,58,22,1015,1012,1011,16,16,16,26,8,50,0,
2011,3,8,21,16,11,9,4,-1,77,54,31,1021,1019,1015,16,16,16,19,4,35,0,
2011,3,9,29,21,12,8,3,-2,77,46,14,1022,1020,1019,16,16,16,11,2,19,0,
2011,3,10,27,19,12,10,7,4,72,49,25,1021,1019,1017,16,16,16,14,1,23,0,
2011,3,11,22,17,11,11,9,8,89,69,49,1018,1017,1016,16,16,14,13,1,24,0,
2011,3,12,19,15,11,10,9,8,89,73,56,1020,1019,1017,16,14,8,14,2,24,0,
2011,3,13,20,15,10,10,9,8,89,71,53,1023,1021,1019,16,15,11,19,2,29,0,
2011,3,14,22,17,11,12,10,9,89,68,47,1022,1020,1018,16,16,16,14,2,26,0,
2011,3,15,24,19,13,13,11,10,86,66,46,1019,1017,1015,16,16,14,16,2,24,0,
2011,3,16,21,17,12,12,11,10,83,71,59,1020,1018,1016,16,14,8,10,1,19,0,
2011,3,17,22,17,12,11,7,-2,86,54,22,1019,1017,1016,16,16,13,11,1,21,0,
2011,3,18,20,16,11,9,7,-1,83,56,28,1022,1020,1019,16,16,16,16,3,29,0,
2011,3,19,16,13,11,11,8,3,89,66,42,1020,1018,1015,16,15,6,13,3,21,0.76,Rain
2011,3,20,13,12,10,11,9,1,96,70,43,1015,1007,1002,16,7,1,24,9,50,61.47,Rain
2011,3,21,14,12,9,9,7,5,93,74,55,1019,1011,1005,16,15,6,16,3,32,4.06,Rain
2011,3,22,16,12,8,6,5,4,80,63,46,1021,1020,1019,16,16,16,10,3,-,0,
2011,3,23,17,12,8,8,6,4,93,70,46,1020,1015,1013,16,12,3,21,3,32,9.91,Rain
2011,3,24,17,12,7,9,6,3,89,66,42,1019,1018,1016,16,14,4,13,4,23,3.81,Rain
2011,3,25,17,13,10,11,9,4,96,71,46,1018,1016,1015,16,9,2,19,4,34,11.68,Rain
2011,3,26,15,12,9,10,8,6,83,68,53,1017,1016,1015,16,16,14,13,2,24,T,Rain
2011,3,27,18,15,12,11,11,8,93,77,60,1017,1016,1015,16,11,3,14,4,23,4.83,Rain
2011,3,28,19,15,10,10,9,8,89,71,52,1017,1015,1014,16,15,10,10,2,-,0,
2011,3,29,22,16,10,12,11,8,89,69,49,1018,1016,1015,16,15,11,13,2,19,0,
2011,3,30,27,19,12,13,12,10,93,65,37,1018,1017,1015,16,12,1,11,2,-,0,Fog
2011,3,31,33,24,14,13,11,7,80,50,20,1016,1014,1011,16,16,16,13,1,19,0,
2011,4,1,32,24,16,14,12,10,84,56,28,1011,1010,1008,16,15,11,14,3,21,0,
2011,4,2,21,18,15,14,13,12,90,77,63,1014,1012,1010,16,15,11,11,1,21,T,Rain
2011,4,3,19,17,14,12,11,8,86,69,52,1019,1016,1014,16,16,16,16,2,26,0,
2011,4,4,26,19,12,12,11,7,93,62,31,1020,1017,1015,16,16,14,13,1,19,0,
2011,4,5,22,18,13,12,11,9,86,68,49,1017,1014,1012,16,14,8,16,2,29,0,
2011,4,6,22,18,14,12,11,10,86,70,53,1016,1014,1013,16,16,11,16,1,26,0,
2011,4,7,18,14,10,12,9,4,80,66,51,1015,1012,1010,16,16,14,24,9,45,T,
2011,4,8,14,11,7,3,1,-1,65,52,38,1010,1009,1008,16,16,16,16,4,27,0,
2011,4,9,16,12,7,7,3,1,71,54,36,1021,1016,1010,16,16,16,19,4,34,0,
2011,4,10,20,16,11,9,6,3,77,60,43,1025,1024,1021,16,16,16,11,5,-,0,
2011,4,11,22,16,11,10,7,4,83,60,36,1024,1020,1016,16,16,11,16,3,27,0,
2011,4,12,22,17,12,11,10,8,86,69,52,1018,1016,1015,16,15,11,14,3,26,0,
2011,4,13,18,15,12,9,7,-1,83,57,30,1022,1019,1018,16,16,16,19,4,29,0,
2011,4,14,24,18,11,8,2,-11,71,40,9,1024,1022,1019,16,16,16,14,4,27,0,
2011,4,15,29,22,14,8,2,-4,45,30,15,1019,1016,1013,16,15,3,19,1,26,0,
2011,4,16,33,25,17,12,8,4,63,41,18,1013,1010,1008,16,16,8,16,3,24,0,
2011,4,17,25,21,16,14,13,12,84,65,46,1012,1010,1009,16,16,13,13,2,23,0,
2011,4,18,19,17,14,13,12,11,80,72,63,1015,1013,1012,16,16,14,13,2,21,0,
2011,4,19,21,17,13,13,12,11,80,69,57,1016,1015,1014,16,16,14,16,3,23,0,
2011,4,20,21,17,13,12,12,9,86,73,59,1018,1016,1015,16,16,16,16,4,24,0,
2011,4,21,20,17,13,12,11,10,86,71,56,1018,1017,1015,16,15,2,16,2,27,0,
2011,4,22,21,17,14,12,11,10,80,68,55,1016,1015,1013,16,16,13,14,3,26,0,
2011,4,23,21,17,14,11,9,5,80,63,46,1015,1014,1013,16,16,14,14,2,24,0,
2011,4,24,19,17,14,12,11,10,80,72,63,1018,1016,1014,16,16,16,21,3,35,0,
2011,4,25,21,17,13,12,11,8,86,65,44,1019,1017,1014,16,16,16,16,3,27,0,
2011,4,26,25,19,14,13,8,1,86,53,20,1014,1013,1012,16,16,16,16,5,29,0,
2011,4,27,29,22,14,11,7,0,77,47,17,1015,1014,1013,16,16,14,14,1,26,0,
2011,4,28,26,21,14,11,9,7,75,53,31,1016,1015,1013,16,16,16,23,2,35,0,
2011,4,29,23,19,14,11,8,2,80,54,28,1015,1013,1012,16,16,16,16,2,26,0,
2011,4,30,27,20,13,10,-1,-17,77,41,5,1016,1014,1013,16,16,16,14,2,24,0,
2011,5,1,28,22,14,4,-3,-8,34,22,9,1020,1018,1016,16,16,16,14,2,29,0,
2011,5,2,31,23,15,6,-3,-9,42,25,8,1023,1020,1018,16,16,16,19,4,32,0,
2011,5,3,34,26,17,11,1,-7,58,33,8,1019,1015,1012,16,15,3,19,2,27,0,
2011,5,4,33,25,17,13,7,0,68,41,13,1016,1014,1012,16,16,16,11,1,19,0,
2011,5,5,29,22,14,14,13,11,86,60,34,1016,1015,1014,16,14,10,14,3,23,0,
2011,5,6,24,19,14,13,12,12,86,68,49,1015,1014,1012,16,9,4,14,2,23,0,
2011,5,7,21,18,14,12,11,11,86,72,57,1014,1013,1012,16,15,10,13,3,23,0,
2011,5,8,19,16,13,12,11,7,80,68,55,1014,1013,1011,16,16,16,19,4,34,0,
2011,5,9,21,17,13,9,8,6,77,58,39,1012,1011,1010,16,16,6,13,4,-,0.76,Rain
2011,5,10,21,16,12,11,9,6,83,64,44,1014,1013,1012,16,16,16,21,2,29,0,
2011,5,11,23,18,13,12,11,9,80,65,49,1017,1015,1014,16,16,16,19,3,27,0,
2011,5,12,24,19,13,12,11,10,83,65,46,1018,1017,1015,16,16,16,16,2,26,0,
2011,5,13,23,19,14,13,12,11,80,65,49,1017,1014,1012,16,16,14,13,2,23,0,
2011,5,14,19,17,14,12,11,8,72,65,58,1014,1013,1012,16,16,16,13,4,23,0,
2011,5,15,19,16,12,12,8,2,93,65,37,1017,1016,1014,16,13,2,23,7,39,1.78,Rain
2011,5,16,18,14,11,8,6,3,71,55,39,1018,1017,1016,16,16,16,19,6,32,T,
2011,5,17,19,15,11,11,9,6,89,73,56,1016,1015,1013,16,10,3,23,8,32,4.57,Rain
2011,5,18,19,16,12,11,10,7,93,69,45,1012,1010,1007,16,12,4,16,6,27,4.32,Rain
2011,5,19,21,17,13,11,9,8,80,65,49,1016,1013,1011,16,16,16,14,4,24,0,
2011,5,20,22,17,12,12,11,11,93,73,53,1018,1016,1015,16,16,11,16,3,27,0,
2011,5,21,23,18,13,13,12,11,86,70,53,1016,1014,1012,16,14,8,14,2,24,0,
2011,5,22,21,18,14,12,11,10,80,67,53,1014,1013,1012,16,16,13,14,2,26,0,
2011,5,23,20,17,13,11,10,8,77,65,52,1016,1014,1013,16,16,8,19,3,37,0,
2011,5,24,22,17,12,11,9,8,83,65,47,1017,1016,1015,16,16,16,16,3,26,0,
2011,5,25,24,19,13,11,9,8,75,60,44,1016,1016,1015,16,16,16,16,3,24,0,
2011,5,26,23,18,14,12,11,9,86,68,49,1017,1016,1015,16,16,10,16,3,32,0,
2011,5,27,24,19,14,12,11,7,80,58,35,1015,1014,1012,16,16,16,16,3,26,0,
2011,5,28,23,18,14,13,11,7,78,63,48,1012,1010,1008,16,16,14,21,5,32,0,
2011,5,29,23,18,13,11,7,-2,86,53,20,1013,1008,1006,16,16,16,26,6,50,0,
2011,5,30,24,19,13,9,6,3,77,53,29,1016,1015,1013,16,16,16,16,3,27,0,
2011,5,31,22,17,12,9,8,4,83,59,34,1017,1016,1014,16,16,16,19,3,26,0,
2011,6,1,21,17,12,10,9,6,83,63,42,1018,1017,1016,16,16,14,14,3,26,0,
2011,6,2,23,18,13,9,8,5,77,54,31,1018,1015,1012,16,16,16,16,4,27,0,
2011,6,3,25,19,13,12,11,8,80,58,36,1014,1013,1012,16,16,16,16,5,24,0,
2011,6,4,22,18,14,10,9,9,77,63,49,1017,1015,1013,16,16,16,16,4,26,0,
2011,6,5,23,18,13,13,11,7,83,61,38,1018,1016,1015,16,16,16,19,3,29,T,
2011,6,6,22,18,14,12,11,9,78,63,47,1018,1016,1014,16,16,14,21,4,34,0,
2011,6,7,23,19,14,12,11,11,80,65,49,1014,1014,1013,16,16,16,16,3,27,0,
2011,6,8,21,18,15,13,13,12,84,74,63,1016,1015,1014,16,16,16,13,2,21,0,
2011,6,9,21,18,14,13,12,11,86,74,61,1016,1015,1015,16,14,8,11,2,19,0,
2011,6,10,21,18,15,13,12,12,80,71,61,1015,1014,1013,16,13,6,14,2,23,0,
2011,6,11,21,18,15,14,13,11,84,73,61,1013,1012,1010,16,15,8,14,1,23,0,
2011,6,12,22,18,15,13,12,12,84,71,57,1014,1011,1009,16,15,4,13,2,21,T,Rain
2011,6,13,23,19,15,13,13,12,87,72,57,1015,1014,1013,16,15,11,13,2,23,0,
2011,6,14,24,19,14,14,13,13,93,75,57,1016,1015,1013,16,9,4,14,3,24,0,
2011,6,15,26,20,14,15,14,13,93,72,50,1013,1011,1010,16,12,6,14,2,23,0,
2011,6,16,22,19,16,14,13,13,84,74,63,1011,1010,1009,16,15,8,11,3,19,0,
2011,6,17,22,19,16,15,13,12,90,74,57,1013,1011,1010,16,13,4,13,2,21,0.25,Rain
2011,6,18,23,19,16,13,12,11,78,66,53,1014,1013,1011,16,16,16,16,4,24,0,
2011,6,19,21,18,16,13,13,12,84,73,61,1012,1010,1008,16,16,16,11,2,19,0,
2011,6,20,25,21,16,14,14,13,84,69,54,1010,1009,1007,16,14,8,13,2,23,0,
2011,6,21,27,21,16,16,14,14,90,71,51,1011,1010,1008,16,13,8,14,2,23,0,
2011,6,22,25,21,16,16,14,14,90,73,56,1012,1011,1010,16,11,5,13,2,21,0,
2011,6,23,26,21,16,16,14,14,90,72,54,1013,1012,1011,16,9,3,11,2,21,0,
2011,6,24,25,21,17,15,14,14,84,69,54,1012,1011,1011,16,12,6,13,3,21,0,
2011,6,25,25,21,16,15,14,13,84,69,54,1011,1011,1010,16,12,5,14,2,23,0,
2011,6,26,27,21,15,15,14,13,87,68,48,1011,1010,1009,16,16,14,11,2,21,0,
2011,6,27,28,22,16,16,15,14,90,69,47,1010,1009,1008,16,15,11,13,3,21,0,
2011,6,28,26,21,17,16,15,14,84,70,56,1011,1010,1008,16,13,8,14,3,24,0,
2011,6,29,24,21,17,15,13,12,84,71,57,1013,1012,1011,16,16,8,19,4,34,0,
2011,6,30,27,22,16,14,13,11,84,62,39,1013,1011,1009,16,16,16,14,3,23,0,
2011,7,1,29,23,17,16,14,13,90,64,37,1010,1008,1005,16,16,16,16,3,24,0,
2011,7,2,29,24,18,17,16,12,87,62,37,1007,1006,1005,16,15,13,11,2,19,0,
2011,7,3,27,22,17,17,16,15,93,74,54,1010,1008,1007,16,13,6,14,2,23,0,
2011,7,4,31,24,17,17,15,14,93,68,43,1012,1010,1009,16,15,6,10,1,-,0,
2011,7,5,32,26,20,18,17,14,81,62,43,1013,1012,1010,16,15,10,14,3,24,0,
